UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;P501;P502L;P503;P504L;P505;SELEC_AUX;FEX_MUJER
23284;49;1;2021;1;11;1;1;1;1; ; ;1;624
23337;25;1;2021;1;11;1;1;2;1; ; ;2;958
23337;29;1;2021;1;11;1;1;2;1; ; ;2;1346
23337;32;1;2021;1;11;1;2;2;1; ; ;2;2234
23337;41;1;2021;1;11;1;2;3;1; ; ;3;2693
23392;8;1;2021;1;11;1;2;2;1; ; ;2;1482
23392;22;1;2021;1;11;1;2;3;1; ; ;3;1184
23392;25;1;2021;1;11;1;1;1;1; ; ;1;491
23392;38;1;2021;1;11;1;2;3;1; ; ;3;1281
23392;42;1;2021;1;11;1;1;1;1; ; ;1;491
23392;49;1;2021;1;11;1;1;2;1; ; ;2;421
23392;56;1;2021;1;11;1;3;6;1; ; ;6;2223
23448;2;1;2021;1;11;1;1;2;1; ; ;2;561
23448;23;1;2021;1;11;1;2;1;3;4;1;4;1166
23448;25;1;2021;1;11;1;1;2;1; ; ;2;399
23448;35;1;2021;1;11;1;1;1;1; ; ;1;702
23448;55;1;2021;1;11;1;1;1;1; ; ;1;597
23448;61;1;2021;1;11;1;1;2;1; ; ;2;628
23448;67;1;2021;1;11;1;3;4;1; ; ;4;1885
23448;68;1;2021;1;11;1;2;1;1; ; ;1;1122
23502;9;1;2021;1;11;1;1;2;1; ; ;2;580
23502;22;1;2021;1;11;1;1;1;1; ; ;1;682
23502;27;1;2021;1;11;1;1;1;1; ; ;1;388
23502;31;1;2021;1;11;1;1;2;1; ; ;2;638
23502;40;1;2021;1;11;1;4;2;1; ; ;2;1914
23502;49;1;2021;1;11;1;2;2;1; ; ;2;776
23502;50;1;2021;1;11;1;1;2;1; ; ;2;545
23603;2;1;2021;1;11;1;4;1;1; ; ;1;2421
23603;9;1;2021;1;11;1;2;2;1; ; ;2;1239
23603;9;2;2021;1;11;1;1;1;1; ; ;1;605
23603;11;1;2021;1;11;1;3;2;1; ; ;2;1451
23603;14;1;2021;1;11;1;2;3;1; ; ;3;1459
23603;22;1;2021;1;11;1;1;2;1; ; ;2;605
23603;28;1;2021;1;11;1;2;2;1; ; ;2;1305
23603;71;1;2021;1;11;1;1;1;1; ; ;1;682
23659;5;1;2021;1;11;1;1;2;1; ; ;2;552
23659;8;1;2021;1;11;1;1;2;1; ; ;2;528
23659;12;1;2021;1;11;1;1;1;1; ; ;1;534
23659;18;1;2021;1;11;1;2;2;1; ; ;2;1056
23659;25;1;2021;1;11;1;1;1;1; ; ;1;490
23659;43;1;2021;1;11;1;1;2;1; ; ;2;534
23659;56;1;2021;1;11;1;1;2;1; ; ;2;490
23659;65;1;2021;1;11;1;2;1;1; ; ;1;671
23716;5;1;2021;1;11;1;1;1;1; ; ;1;284
23716;20;1;2021;1;11;1;3;3;1; ; ;3;781
23716;23;1;2021;1;11;1;1;2;1; ; ;2;178
23716;31;1;2021;1;11;1;1;1;1; ; ;1;251
23716;40;1;2021;1;11;1;2;4;1; ; ;4;521
23716;46;1;2021;1;11;1;1;1;1; ; ;1;314
23716;48;1;2021;1;11;1;1;2;1; ; ;2;260
23716;50;1;2021;1;11;1;1;1;1; ; ;1;220
23716;51;1;2021;1;11;1;1;2;1; ; ;2;260
23770;1;1;2021;1;11;1;1;2;1; ; ;2;386
23770;9;1;2021;1;11;1;2;2;1; ; ;2;843
23770;17;1;2021;1;11;1;2;1;1; ; ;1;617
23770;40;1;2021;1;11;1;1;2;1; ; ;2;417
23770;53;1;2021;1;11;1;1;1;1; ; ;1;372
23770;61;1;2021;1;11;1;4;2;1; ; ;2;1265
23770;62;1;2021;1;11;1;1;2;1; ; ;2;372
23770;63;1;2021;1;11;1;1;1;1; ; ;1;417
23828;5;1;2021;1;11;1;1;2;1; ; ;2;394
23828;8;1;2021;1;11;1;1;1;1; ; ;1;509
23828;10;1;2021;1;11;1;1;2;1; ; ;2;448
23828;31;1;2021;1;11;1;1;2;1; ; ;2;562
23828;44;1;2021;1;11;1;1;1;1; ; ;1;562
23828;47;1;2021;1;11;1;1;2;1; ; ;2;466
23828;72;1;2021;1;11;1;1;2;1; ; ;2;394
23885;2;1;2021;1;11;1;2;2;5;3;1;3;682
23885;7;1;2021;1;11;1;4;2;1; ; ;2;1090
23885;16;1;2021;1;11;1;1;1;1; ; ;1;372
23885;19;1;2021;1;11;1;3;1;1; ; ;1;701
23885;26;1;2021;1;11;1;3;5;1; ; ;5;983
23885;33;1;2021;1;11;1;2;2;1; ; ;2;768
23885;40;1;2021;1;11;1;1;2;1; ; ;2;341
23885;46;1;2021;1;11;1;2;2;1; ; ;2;576
23885;53;1;2021;1;11;1;1;2;1; ; ;2;349
23885;55;1;2021;1;11;1;1;2;1; ; ;2;328
23938;6;1;2021;1;11;1;1;2;1; ; ;2;382
23938;22;1;2021;1;11;1;1;2;1; ; ;2;306
23938;38;1;2021;1;11;1;1;2;1; ; ;2;358
23938;41;1;2021;1;11;1;1;2;1; ; ;2;317
23938;43;1;2021;1;11;1;1;1;1; ; ;1;358
23938;55;1;2021;1;11;1;2;2;1; ; ;2;684
23938;59;1;2021;1;11;1;2;1;1; ; ;1;435
23938;60;1;2021;1;11;1;2;3;1; ; ;3;661
23938;71;1;2021;1;11;1;1;1;1; ; ;1;317
23938;73;1;2021;1;11;1;2;2;1; ; ;2;693
23995;6;1;2021;1;11;1;2;1;1; ; ;1;1618
23995;13;1;2021;1;11;1;1;2;1; ; ;2;809
23995;22;1;2021;1;11;1;1;1;1; ; ;1;835
23995;26;1;2021;1;11;1;2;3;1; ; ;3;1428
23995;41;1;2021;1;11;1;1;2;1; ; ;2;835
23995;48;1;2021;1;11;1;1;1;1; ; ;1;835
23995;77;1;2021;1;11;1;1;1;1; ; ;1;508
24050;9;1;2021;1;11;1;1;2;1; ; ;2;375
24050;12;1;2021;1;11;1;1;2;1; ; ;2;255
24050;14;1;2021;1;11;1;1;2;1; ; ;2;358
24050;24;1;2021;1;11;1;3;2;1; ; ;2;1089
24050;25;1;2021;1;11;1;1;1;1; ; ;1;228
24050;29;1;2021;1;11;1;2;1;1; ; ;1;562
24050;39;1;2021;1;11;1;1;1;1; ; ;1;266
24050;55;1;2021;1;11;1;1;1;1; ; ;1;281
24050;60;1;2021;1;11;1;1;1;1; ; ;1;375
24108;2;1;2021;1;11;1;3;4;1; ; ;4;1043
24108;5;1;2021;1;11;1;1;1;1; ; ;1;266
24108;10;1;2021;1;11;1;1;2;1; ; ;2;375
24108;15;1;2021;1;11;1;2;5;1; ; ;5;695
24108;34;1;2021;1;11;1;1;2;1; ; ;2;278
24108;55;1;2021;1;11;1;1;1;1; ; ;1;392
24108;69;1;2021;1;11;1;1;2;1; ; ;2;348
24108;71;1;2021;1;11;1;1;2;1; ; ;2;419
24108;75;1;2021;1;11;1;1;1;1; ; ;1;348
24108;75;2;2021;1;11;1;2;1;1; ; ;1;783
24108;84;1;2021;1;11;1;1;2;1; ; ;2;294
24165;18;1;2021;1;11;1;2;2;1; ; ;2;1625
24165;25;1;2021;1;11;1;1;2;1; ; ;2;745
24165;26;1;2021;1;11;1;1;2;1; ; ;2;510
24165;29;1;2021;1;11;1;1;1;1; ; ;1;629
24165;36;1;2021;1;11;1;1;2;1; ; ;2;839
24165;53;1;2021;1;11;1;1;1;1; ; ;1;717
24165;64;1;2021;1;11;1;1;1;1; ; ;1;629
24221;8;1;2021;1;11;1;2;4;1; ; ;4;1847
24221;12;1;2021;1;11;1;1;1;1; ; ;1;839
24221;14;1;2021;1;11;1;1;1;1; ; ;1;894
24221;38;1;2021;1;11;1;2;3;1; ; ;3;1639
24221;49;1;2021;1;11;1;1;2;1; ; ;2;789
24221;55;1;2021;1;11;1;2;3;1; ; ;3;1975
24221;57;1;2021;1;11;1;1;1;1; ; ;1;923
24275;33;1;2021;1;11;1;1;2;1; ; ;2;974
24275;46;1;2021;1;11;1;1;1;1; ; ;1;974
24275;54;1;2021;1;11;1;2;2;1; ; ;2;1520
24275;68;1;2021;1;11;1;1;2;1; ; ;2;1072
24275;75;1;2021;1;11;1;1;2;1; ; ;2;916
24275;80;1;2021;1;11;1;2;2;1; ; ;2;1832
24332;8;1;2021;1;11;1;2;3;1; ; ;3;743
24332;15;1;2021;1;11;1;2;3;1; ; ;3;743
24332;24;1;2021;1;11;1;2;1;1; ; ;1;422
24332;31;1;2021;1;11;1;2;2;1; ; ;2;665
24332;34;1;2021;1;11;1;2;1;1; ; ;1;743
24332;36;1;2021;1;11;1;2;3;4;1;1;1;493
24332;44;1;2021;1;11;1;1;2;1; ; ;2;332
24332;46;1;2021;1;11;1;4;4;1; ; ;4;1233
24332;54;1;2021;1;11;1;1;1;1; ; ;1;336
24332;70;1;2021;1;11;1;3;7;1; ; ;7;925
24387;2;1;2021;1;11;1;1;2;1; ; ;2;484
24387;3;1;2021;1;11;1;1;2;1; ; ;2;464
24387;7;1;2021;1;11;1;1;2;1; ; ;2;605
24387;25;1;2021;1;11;1;3;4;1; ; ;4;2046
24387;30;1;2021;1;11;1;1;1;1; ; ;1;583
24445;9;1;2021;1;11;1;1;1;1; ; ;1;537
24445;12;1;2021;1;11;1;1;1;1; ; ;1;602
24445;17;1;2021;1;11;1;2;3;1; ; ;3;1117
24445;22;1;2021;1;11;1;3;1;1; ; ;1;1715
24445;33;1;2021;1;11;1;1;1;1; ; ;1;538
24445;37;1;2021;1;11;1;1;2;1; ; ;2;538
24445;48;1;2021;1;11;1;1;1;1; ; ;1;383
24445;50;1;2021;1;11;1;2;2;1; ; ;2;1346
24498;23;1;2021;1;11;1;1;2;1; ; ;2;359
24498;25;1;2021;1;11;1;5;9;1; ; ;9;2044
24498;27;1;2021;1;11;1;1;1;1; ; ;1;512
24498;35;1;2021;1;11;1;2;2;1; ; ;2;915
24498;45;1;2021;1;11;1;1;1;1; ; ;1;458
24498;51;1;2021;1;11;1;1;2;1; ; ;2;478
24498;55;1;2021;1;11;1;1;2;1; ; ;2;478
24498;60;1;2021;1;11;1;2;2;1; ; ;2;869
24554;2;1;2021;1;11;1;1;2;1; ; ;2;754
24554;6;1;2021;1;11;1;1;2;1; ; ;2;535
24554;14;1;2021;1;11;1;1;2;1; ; ;2;644
24554;25;1;2021;1;11;1;3;11;1; ; ;11;1933
24554;34;1;2021;1;11;1;1;2;1; ; ;2;685
24608;4;1;2021;1;11;1;2;2;1; ; ;2;401
24608;7;1;2021;1;11;1;1;2;1; ; ;2;251
24608;11;1;2021;1;11;1;2;2;1; ; ;2;352
24608;16;1;2021;1;11;1;1;2;1; ; ;2;166
24608;21;1;2021;1;11;1;1;2;1; ; ;2;176
24608;37;1;2021;1;11;1;1;1;1; ; ;1;227
24608;38;1;2021;1;11;1;1;1;1; ; ;1;176
24608;39;1;2021;1;11;1;1;2;1; ; ;2;235
24608;47;1;2021;1;11;1;1;2;1; ; ;2;614
24608;50;1;2021;1;11;1;2;4;1; ; ;4;1228
24663;15;1;2021;1;11;1;5;9;1; ; ;9;4288
24663;31;1;2021;1;11;1;1;1;1; ; ;1;791
24663;38;1;2021;1;11;1;2;1;1; ; ;1;1797
24663;40;1;2021;1;11;1;3;3;1; ; ;3;2783
24663;46;1;2021;1;11;1;1;1;1; ; ;1;696
24663;51;1;2021;1;11;1;1;2;1; ; ;2;793
24718;17;1;2021;1;11;1;1;1;1; ; ;1;503
24718;23;1;2021;1;11;1;1;2;1; ; ;2;620
24718;27;1;2021;1;11;1;1;1;1; ; ;1;620
24718;40;1;2021;1;11;1;2;2;1; ; ;2;1414
24718;42;1;2021;1;11;1;1;1;1; ; ;1;503
24772;6;1;2021;1;11;1;2;2;1; ; ;2;627
24772;8;1;2021;1;11;1;2;2;1; ; ;2;760
24772;11;1;2021;1;11;1;1;2;1; ; ;2;297
24772;13;2;2021;1;11;1;2;5;1; ; ;5;894
24772;15;1;2021;1;11;1;1;1;1; ; ;1;380
24772;22;1;2021;1;11;1;1;1;1; ; ;1;254
24772;39;1;2021;1;11;1;1;2;1; ; ;2;405
24772;42;1;2021;1;11;1;2;1;1; ; ;1;773
24772;58;1;2021;1;11;1;1;2;1; ; ;2;418
24772;60;1;2021;1;11;1;1;2;1; ; ;2;357
24828;1;1;2021;1;11;1;2;4;1; ; ;4;1387
24828;35;1;2021;1;11;1;1;2;1; ; ;2;620
24828;42;1;2021;1;11;1;1;2;1; ; ;2;620
24828;45;1;2021;1;11;1;4;8;4;1;1;1;2356
24828;49;1;2021;1;11;1;1;1;1; ; ;1;628
24828;60;1;2021;1;11;1;1;1;1; ; ;1;620
24882;11;1;2021;1;11;1;1;1;1; ; ;1;1018
24882;13;1;2021;1;11;1;1;1;1; ; ;1;1224
24882;21;1;2021;1;11;1;1;2;1; ; ;2;1018
24882;74;1;2021;1;11;1;1;2;1; ; ;2;1227
24937;2;1;2021;1;11;1;4;5;1; ; ;5;3591
24937;17;1;2021;1;11;1;2;2;1; ; ;2;1660
24937;30;1;2021;1;11;1;1;2;1; ; ;2;689
24937;41;1;2021;1;11;1;2;1;1; ; ;1;1181
24937;59;1;2021;1;11;1;2;3;1; ; ;3;1320
24937;64;1;2021;1;11;1;1;2;1; ; ;2;728
24993;10;1;2021;1;11;1;1;1;1; ; ;1;368
24993;19;1;2021;1;11;1;1;1;1; ; ;1;405
24993;20;1;2021;1;11;1;1;2;1; ; ;2;405
24993;28;1;2021;1;11;1;1;2;1; ; ;2;387
24993;39;1;2021;1;11;1;1;1;1; ; ;1;359
24993;45;1;2021;1;11;1;5;1;1; ; ;1;1936
24993;49;1;2021;1;11;1;1;1;1; ; ;1;405
24993;55;1;2021;1;11;1;3;4;1; ; ;4;1298
24993;68;1;2021;1;11;1;3;4;1; ; ;4;1298
25049;6;1;2021;1;11;1;3;2;1; ; ;2;3327
25049;49;1;2021;1;11;1;1;2;1; ; ;2;705
25049;64;1;2021;1;11;1;2;3;1; ; ;3;2074
25049;75;1;2021;1;11;1;1;1;1; ; ;1;778
25049;78;1;2021;1;11;1;1;2;1; ; ;2;778
25049;81;1;2021;1;11;1;1;2;1; ; ;2;886
25103;11;1;2021;1;11;1;2;2;1; ; ;2;937
25103;19;1;2021;1;11;1;2;6;1; ; ;6;869
25103;24;1;2021;1;11;1;1;2;1; ; ;2;347
25103;26;1;2021;1;11;1;2;1;1; ; ;1;949
25103;38;1;2021;1;11;1;1;1;1; ; ;1;333
25103;44;1;2021;1;11;1;1;1;1; ; ;1;435
25103;45;1;2021;1;11;1;3;7;1; ; ;7;1358
25103;62;1;2021;1;11;1;2;3;1; ; ;3;869
25103;64;1;2021;1;11;1;3;1;1; ; ;1;894
25159;7;1;2021;1;11;1;1;2;1; ; ;2;619
25159;12;1;2021;1;11;1;1;2;1; ; ;2;647
25159;15;1;2021;1;11;1;2;2;1; ; ;2;1295
25159;17;1;2021;1;11;1;4;3;1; ; ;3;2769
25159;34;1;2021;1;11;1;1;2;1; ; ;2;627
25159;39;1;2021;1;11;1;2;3;1; ; ;3;1197
25159;51;1;2021;1;11;1;1;2;1; ; ;2;588
25216;17;1;2021;1;11;1;2;2;1; ; ;2;3523
25216;22;1;2021;1;11;1;2;2;1; ; ;2;3523
25216;23;1;2021;1;11;1;3;1;1; ; ;1;5285
25216;25;1;2021;1;11;1;3;3;1; ; ;3;6615
25272;9;1;2021;1;11;1;2;2;1; ; ;2;756
25272;23;1;2021;1;11;1;1;2;1; ; ;2;343
25272;38;1;2021;1;11;1;1;1;1; ; ;1;314
25272;45;1;2021;1;11;1;1;1;1; ; ;1;302
25272;60;1;2021;1;11;1;2;2;1; ; ;2;677
25272;61;1;2021;1;11;1;1;1;1; ; ;1;354
25272;64;1;2021;1;11;1;3;4;1; ; ;4;981
25272;68;1;2021;1;11;1;1;2;1; ; ;2;343
25272;72;1;2021;1;11;1;3;5;1; ; ;5;942
25328;4;1;2021;1;11;1;2;2;1; ; ;2;1753
25328;34;1;2021;1;11;1;1;1;1; ; ;1;2526
25328;37;1;2021;1;11;1;1;1;1; ; ;1;965
25328;47;1;2021;1;11;1;1;1;1; ; ;1;724
25328;53;1;2021;1;11;1;1;1;1; ; ;1;965
25386;11;1;2021;1;11;1;1;1;1; ; ;1;1368
25386;24;1;2021;1;11;1;1;2;1; ; ;2;1600
25386;38;1;2021;1;11;1;1;2;1; ; ;2;1454
25386;49;1;2021;1;11;1;1;1;1; ; ;1;1531
25386;52;1;2021;1;11;1;2;1;1; ; ;1;2841
25425;2;1;2021;6;11;3;1;1;1; ; ;1;277
25425;11;1;2021;6;11;3;1;2;1; ; ;2;303
25425;19;1;2021;6;11;3;1;1;1; ; ;1;329
25425;20;1;2021;6;11;3;1;2;1; ; ;2;329
25425;26;1;2021;6;11;3;1;1;1; ; ;1;329
25425;27;1;2021;6;11;3;1;2;1; ; ;2;386
25425;32;1;2021;6;11;3;1;2;1; ; ;2;371
25425;37;1;2021;6;11;3;1;1;1; ; ;1;367
25425;43;1;2021;6;11;3;1;1;1; ; ;1;386
25499;10;1;2021;6;11;3;1;2;1; ; ;2;333
25499;11;1;2021;6;11;3;2;2;1; ; ;2;1010
25499;12;1;2021;6;11;3;1;2;1; ; ;2;505
25499;17;1;2021;6;11;3;1;2;1; ; ;2;335
25499;18;1;2021;6;11;3;2;1;1; ; ;1;670
25499;26;1;2021;6;11;3;1;1;1; ; ;1;509
25499;33;1;2021;6;11;3;1;2;1; ; ;2;441
25499;37;1;2021;6;11;3;1;2;1; ; ;2;371
25499;45;1;2021;6;11;3;1;2;1; ; ;2;491
25555;6;1;2021;1;11;1;3;2;1; ; ;2;1544
25555;16;1;2021;1;11;1;2;2;1; ; ;2;689
25555;21;1;2021;1;11;1;2;1;1; ; ;1;1097
25555;34;1;2021;1;11;1;2;3;1; ; ;3;1006
25555;42;1;2021;1;11;1;1;2;1; ; ;2;484
25555;50;1;2021;1;11;1;1;2;1; ; ;2;484
25555;62;1;2021;1;11;1;2;3;1; ; ;3;1047
25555;63;1;2021;1;11;1;1;2;1; ; ;2;484
25555;68;1;2021;1;11;1;2;2;3;4;1;4;1029
25731;9;1;2021;6;11;3;1;1;1; ; ;1;2537
25731;16;1;2021;6;11;3;1;2;1; ; ;2;2824
25731;19;1;2021;6;11;3;1;1;1; ; ;1;2855
25731;30;1;2021;6;11;3;1;2;1; ; ;2;2855
25731;31;1;2021;6;11;3;1;2;1; ; ;2;2974
25731;34;1;2021;6;11;3;1;2;1; ; ;2;2537
25731;37;1;2021;6;11;3;1;2;1; ; ;2;2824
25731;45;1;2021;6;11;3;2;1;1; ; ;1;5073
25731;53;1;2021;6;11;3;1;2;1; ; ;2;2537
25731;62;1;2021;6;11;3;1;2;1; ; ;2;1914
25736;12;1;2021;6;11;3;1;1;1; ; ;1;1245
25736;25;1;2021;6;11;3;1;2;1; ; ;2;1281
25736;29;1;2021;6;11;3;1;1;1; ; ;1;1334
25736;32;1;2021;6;11;3;1;2;1; ; ;2;1334
25736;33;1;2021;6;11;3;1;1;1; ; ;1;1334
25736;43;1;2021;6;11;3;1;1;1; ; ;1;1334
25736;54;1;2021;6;11;3;1;1;1; ; ;1;1245
25736;58;1;2021;6;11;3;2;1;1; ; ;1;2275
25736;60;1;2021;6;11;3;1;1;1; ; ;1;956
25849;2;1;2021;6;11;3;1;2;1; ; ;2;450
25849;4;1;2021;6;11;3;2;1;1; ; ;1;645
25849;9;1;2021;6;11;3;1;1;1; ; ;1;291
25849;12;1;2021;6;11;3;1;1;1; ; ;1;427
25849;22;1;2021;6;11;3;1;2;1; ; ;2;450
25849;34;1;2021;6;11;3;1;1;1; ; ;1;443
25849;37;1;2021;6;11;3;2;1;1; ; ;1;899
25849;38;1;2021;6;11;3;1;2;1; ; ;2;737
25849;54;1;2021;6;11;3;1;2;1; ; ;2;439
25902;10;1;2021;1;11;1;1;2;1; ; ;2;2419
25902;21;1;2021;1;11;1;1;2;1; ; ;2;2419
25902;44;1;2021;1;11;1;1;2;1; ; ;2;2419
25902;81;1;2021;1;11;1;1;2;1; ; ;2;2419
25956;6;1;2021;6;11;3;1;2;1; ; ;2;817
25956;11;1;2021;6;11;3;2;4;1; ; ;4;1634
25956;13;1;2021;6;11;3;2;1;1; ; ;1;1220
25956;15;1;2021;6;11;3;1;2;1; ; ;2;851
25956;17;1;2021;6;11;3;1;1;1; ; ;1;808
25956;28;1;2021;6;11;3;2;2;1; ; ;2;1616
25956;30;1;2021;6;11;3;1;1;1; ; ;1;726
25956;38;1;2021;6;11;3;1;2;1; ; ;2;817
25989;6;1;2021;6;11;3;1;6;1; ; ;6;424
25989;13;1;2021;6;11;3;1;1;1; ; ;1;377
25989;19;1;2021;6;11;3;3;1;1; ; ;1;859
25989;21;1;2021;6;11;3;1;1;1; ; ;1;377
25989;22;1;2021;6;11;3;2;2;1; ; ;2;754
25989;24;1;2021;6;11;3;3;6;1; ; ;6;853
25989;49;1;2021;6;11;3;2;6;1; ; ;6;839
25989;51;1;2021;6;11;3;1;1;1; ; ;1;442
26049;3;1;2021;6;11;3;2;3;1; ; ;3;703
26049;15;1;2021;6;11;3;1;1;1; ; ;1;458
26049;30;1;2021;6;11;3;1;2;1; ; ;2;385
26049;34;1;2021;6;11;3;3;3;1; ; ;3;1398
26049;35;1;2021;6;11;3;1;2;1; ; ;2;419
26049;36;1;2021;6;11;3;1;2;1; ; ;2;479
26049;54;1;2021;6;11;3;1;2;1; ; ;2;352
26112;8;1;2021;1;12;2;1;1;1; ; ;1;1155
26112;10;1;2021;1;12;2;2;4;1; ; ;4;2583
26112;16;1;2021;1;12;2;1;2;1; ; ;2;1170
26112;31;1;2021;1;12;2;1;2;1; ; ;2;1155
26112;53;1;2021;1;12;2;1;1;1; ; ;1;856
26112;57;1;2021;1;12;2;1;2;1; ; ;2;1208
26112;65;1;2021;1;12;2;1;2;1; ; ;2;1097
26159;1;1;2021;1;12;2;1;1;1; ; ;1;470
26159;4;1;2021;1;12;2;1;1;1; ; ;1;591
26159;5;1;2021;1;12;2;1;1;1; ; ;1;662
26159;11;1;2021;1;12;2;1;1;1; ; ;1;421
26159;18;1;2021;1;12;2;1;1;1; ; ;1;519
26159;25;1;2021;1;12;2;1;2;1; ; ;2;662
26159;34;1;2021;1;12;2;1;1;1; ; ;1;590
26256;14;1;2021;6;12;3;1;2;1; ; ;2;968
26256;32;1;2021;6;12;3;1;2;1; ; ;2;979
26256;37;1;2021;6;12;3;1;2;1; ; ;2;870
26256;39;1;2021;6;12;3;1;2;1; ; ;2;656
26256;46;1;2021;6;12;3;1;1;1; ; ;1;656
26256;47;1;2021;6;12;3;1;2;1; ; ;2;1020
26256;52;1;2021;6;12;3;1;1;1; ; ;1;870
26256;57;1;2021;6;12;3;1;2;1; ; ;2;1020
26461;5;1;2021;6;12;3;2;5;1; ; ;5;1011
26461;12;1;2021;6;12;3;2;2;7;3;1;3;1041
26461;13;1;2021;6;12;3;1;2;1; ; ;2;497
26461;16;1;2021;6;12;3;1;1;1; ; ;1;563
26461;17;1;2021;6;12;3;1;1;1; ; ;1;345
26461;19;1;2021;6;12;3;3;3;1; ; ;3;2619
26461;20;1;2021;6;12;3;1;1;1; ; ;1;524
26461;22;1;2021;6;12;3;1;2;1; ; ;2;497
26472;7;1;2021;1;12;2;1;1;1; ; ;1;541
26472;17;1;2021;1;12;2;1;1;1; ; ;1;760
26472;20;1;2021;1;12;2;1;2;1; ; ;2;851
26472;40;1;2021;1;12;2;1;1;1; ; ;1;789
26472;41;1;2021;1;12;2;1;2;1; ; ;2;631
26472;44;1;2021;1;12;2;1;3;1; ; ;3;951
26472;60;1;2021;1;12;2;1;1;1; ; ;1;889
26628;2;1;2021;1;13;2;1;2;1; ; ;2;313
26628;5;1;2021;1;13;2;1;1;1; ; ;1;402
26628;6;1;2021;1;13;2;1;1;1; ; ;1;442
26628;10;1;2021;1;13;2;1;2;1; ; ;2;442
26628;11;1;2021;1;13;2;1;1;1; ; ;1;402
26628;20;1;2021;1;13;2;1;2;1; ; ;2;269
26628;26;1;2021;1;13;2;3;2;5;5;1;5;1205
26628;41;1;2021;1;13;2;1;1;1; ; ;1;269
26628;44;1;2021;1;13;2;2;2;1; ; ;2;803
26628;50;1;2021;1;13;2;1;1;1; ; ;1;378
26666;11;1;2021;1;13;2;1;2;1; ; ;2;934
26666;12;1;2021;1;13;2;1;2;1; ; ;2;1169
26666;57;1;2021;1;13;2;1;2;1; ; ;2;1093
26666;72;1;2021;1;13;2;1;1;1; ; ;1;1093
26666;86;1;2021;1;13;2;1;1;1; ; ;1;934
26666;93;1;2021;1;13;2;1;2;1; ; ;2;1093
26666;108;1;2021;1;13;2;1;1;1; ; ;1;970
26666;137;1;2021;1;13;2;2;1;1; ; ;1;2091
26764;8;1;2021;1;13;2;2;3;1; ; ;3;1064
26764;13;1;2021;1;13;2;1;1;1; ; ;1;515
26764;19;1;2021;1;13;2;1;1;1; ; ;1;455
26764;24;1;2021;1;13;2;2;3;1; ; ;3;944
26764;28;1;2021;1;13;2;3;1;1; ; ;1;966
26764;29;1;2021;1;13;2;1;1;1; ; ;1;455
26764;31;1;2021;1;13;2;2;2;1; ; ;2;1018
26764;39;1;2021;1;13;2;1;2;1; ; ;2;323
26764;54;1;2021;1;13;2;2;3;1; ; ;3;909
26853;4;1;2021;1;13;2;1;2;1; ; ;2;470
26853;8;1;2021;1;13;2;2;5;1; ; ;5;938
26853;13;1;2021;1;13;2;1;2;1; ; ;2;526
26853;19;1;2021;1;13;2;1;2;1; ; ;2;526
26853;21;1;2021;1;13;2;2;3;1; ; ;3;1100
26853;25;1;2021;1;13;2;1;1;1; ; ;1;500
26853;26;1;2021;1;13;2;1;2;1; ; ;2;526
26853;42;1;2021;1;13;2;1;1;1; ; ;1;335
26853;51;1;2021;1;13;2;2;2;1; ; ;2;825
26908;2;1;2021;1;13;2;3;1;1; ; ;1;783
26908;8;1;2021;1;13;2;2;1;1; ; ;1;522
26908;16;1;2021;1;13;2;2;2;1; ; ;2;522
26908;22;1;2021;1;13;2;1;1;1; ; ;1;352
26908;23;1;2021;1;13;2;2;5;4;1;1;1;704
26908;24;1;2021;1;13;2;2;2;1; ; ;2;787
26908;29;1;2021;1;13;2;1;2;1; ; ;2;352
26908;30;1;2021;1;13;2;1;2;1; ; ;2;352
26908;34;1;2021;1;13;2;1;2;1; ; ;2;352
27032;10;1;2021;6;13;3;1;2;1; ; ;2;363
27032;11;1;2021;6;13;3;1;2;1; ; ;2;367
27032;14;1;2021;6;13;3;1;2;1; ; ;2;382
27032;22;1;2021;6;13;3;2;2;1; ; ;2;988
27032;27;1;2021;6;13;3;1;2;1; ; ;2;357
27032;29;1;2021;6;13;3;1;1;1; ; ;1;248
27032;31;1;2021;6;13;3;1;1;1; ; ;1;246
27032;33;1;2021;6;13;3;1;2;1; ; ;2;326
27032;34;1;2021;6;13;3;1;2;1; ; ;2;326
27032;37;1;2021;6;13;3;1;2;1; ; ;2;299
27043;3;1;2021;1;13;2;1;2;1; ; ;2;477
27043;4;1;2021;1;13;2;2;3;1; ; ;3;932
27043;11;1;2021;1;13;2;1;1;1; ; ;1;449
27043;13;1;2021;1;13;2;2;3;1; ; ;3;1123
27043;18;1;2021;1;13;2;2;2;1; ; ;2;1005
27043;25;1;2021;1;13;2;1;2;1; ; ;2;449
27043;35;1;2021;1;13;2;2;5;1; ; ;5;1050
27043;41;1;2021;1;13;2;2;3;1; ; ;3;971
27043;54;1;2021;1;13;2;2;3;1; ; ;3;1005
27074;1;1;2021;6;13;3;2;1;1; ; ;1;956
27074;2;1;2021;6;13;3;2;2;1; ; ;2;906
27074;4;1;2021;6;13;3;2;2;1; ; ;2;922
27074;11;1;2021;6;13;3;2;2;1; ; ;2;956
27074;13;1;2021;6;13;3;1;1;1; ; ;1;315
